evaluated,hit_rate,hits,max_abs_SCAR,mean_abs_SCAR,median_abs_SCAR,run_id,scope,skipped
131,0.11450381679389313,15,5.185106371957386,0.942370573700463,0.6834958800693878,763,first_order,1
54,0.07407407407407407,4,2.3208538053965904,0.84957499187968,0.776152492425801,763,second_order,0
185,0.10270270270270271,19,5.263562138717859,0.9098933075812301,0.6246219015352161,764,all,1
131,0.0916030534351145,12,5.293386789610306,0.8784267796145044,0.7003308485281473,764,first_order,1
54,0.05555555555555555,3,2.917556643828069,0.8713478419777757,0.7506727958333637,764,second_order,0
185,0.0918918918918919,17,7.402504941276007,0.934739196091949,0.7094231369018614,765,all,1
132,0.09090909090909091,12,6.107143258536974,0.9356122721388912,0.7422740492991291,765,first_order,0
54,0.09259259259259259,5,2.597125685326188,0.9051540852114456,0.7291980667634725,765,second_order,0
186,0.0913978494623656,17,5.293386789610306,0.9014915822691014,0.5983583426688759,766,all,0
131,0.12213740458015267,16,6.691101557193222,0.8818242648942761,0.6122649626319615,766,first_order,1
54,0.18518518518518517,10,6.107143258536974,1.0924908728665728,0.837066619149842,766,second_order,0
186,0.0967741935483871,18,5.185106371957386,0.9030754612658498,0.6640314637104003,767,all,0
132,0.09848484848484848,13,4.456760860548637,0.8763654271100579,0.6625816941207917,767,first_order,0
54,0.09259259259259259,5,4.318129007165164,0.9227354095259873,0.6118156730607773,767,second_order,0
186,0.10215053763440861,19,5.185106371957386,0.9329847781275282,0.7300036424921319,768,all,0
131,0.09923664122137404,13,5.263562138717859,0.8841484128300002,0.6545437460280915,768,first_order,1
54,0.09259259259259259,5,5.379663780555674,0.8755360298273098,0.5717823005358498,768,second_order,0
186,0.07526881720430108,14,4.456760860548637,0.8084531443006653,0.5952134526003858,769,all,0
131,0.07633587786259542,10,6.691101557193222,0.8295608561033148,0.598169278731021,769,first_order,1
52,0.1346153846153846,7,4.840509145429005,1.0239108691610652,0.6259293903132244,769,second_order,2
186,0.08064516129032258,15,5.185106371957386,0.838236896585087,0.6190784931306917,770,all,0
132,0.06818181818181818,9,5.799280119074019,0.8030916920344385,0.5641311265639504,770,first_order,0
54,0.09259259259259259,5,3.1110512172487033,0.9696914320279657,0.8421289291195473,770,second_order,0
185,0.10270270270270271,19,5.164087683548203,0.9573652752109427,0.7379473014182562,771,all,1
132,0.12121212121212122,16,6.691101557193222,0.9154514767815978,0.6110656480794723,771,first_order,0
53,0.1509433962264151,8,6.107143258536974,1.1133209563550006,0.8684123021117394,771,second_order,1
186,0.0913978494623656,17,4.824738588056284,0.883410951254691,0.7291786329562128,772,all,0
132,0.12121212121212122,16,6.691101557193222,0.9024609127759743,0.6614143490997146,772,first_order,0
54,0.16666666666666666,9,6.107143258536974,0.9966229093399068,0.6256710470541678,772,second_order,0
184,0.11413043478260869,21,5.799280119074019,0.9379722279755685,0.6523249145034117,773,all,2
131,0.1297709923664122,17,5.799280119074019,0.9303982401437637,0.6272368790912327,773,first_order,1
54,0.12962962962962962,7,4.751979074252413,1.043988693515238,0.7245907596495247,773,second_order,0
185,0.0918918918918919,17,6.107143258536974,0.9365085474678206,0.6605227335119092,774,all,1
132,0.08333333333333333,11,5.293386789610306,0.8452646047415091,0.6020482708186132,774,first_order,0
54,0.09259259259259259,5,5.263562138717859,0.9903291635682965,0.7538556999006898,774,second_order,0
185,0.12972972972972974,24,5.164087683548203,0.9617455639445308,0.7401146316496374,775,all,1
132,0.12121212121212122,16,5.379663780555674,0.9134971049442546,0.6232009442143127,775,first_order,0
53,0.05660377358490566,3,5.164087683548203,0.8500365605918254,0.598169278731021,775,second_order,1
185,0.08648648648648649,16,5.185106371957386,0.864448363738508,0.6198675256595123,776,all,1
132,0.11363636363636363,15,5.263562138717859,1.0127745623236237,0.810233989628638,776,first_order,0
53,0.1509433962264151,8,5.6157714726161645,0.9425807039320878,0.5747721294779876,776,second_order,1
186,0.05913978494623656,11,5.379663780555674,0.7795652862358413,0.5952433084737938,777,all,0
132,0.09848484848484848,13,5.293386789610306,0.9086449734509948,0.6764864495543605,777,first_order,0
54,0.1111111111111111,6,4.824738588056284,0.974378427571743,0.7409032094746195,777,second_order,0
186,0.0913978494623656,17,4.751979074252413,0.7985782314880088,0.622904806326811,778,all,0
132,0.11363636363636363,15,5.164087683548203,0.8966842419371569,0.6945225796211416,778,first_order,0
54,0.07407407407407407,4,5.185106371957386,0.9926117577696083,0.7571447612429838,778,second_order,0
186,0.0913978494623656,17,7.402504941276007,0.8789482060018511,0.6122900786274249,779,all,0
132,0.06818181818181818,9,4.824738588056284,0.789063423428494,0.5893622642717361,779,first_order,0
54,0.14814814814814814,8,2.917556643828069,0.9380901142722156,0.7236059689772317,779,second_order,0
185,0.08648648648648649,16,6.691101557193222,0.8624536728628849,0.6641446718579378,780,all,1
132,0.09090909090909091,12,5.799280119074019,0.8397822121536,0.6118960680294079,780,first_order,0
54,0.09259259259259259,5,6.107143258536974,1.0236678706552627,0.8087870378894254,780,second_order,0
186,0.0913978494623656,17,5.185106371957386,0.8451594351985685,0.598139422857613,781,all,0
132,0.08333333333333333,11,4.824738588056284,0.8213077447178959,0.5516921008032898,781,first_order,0
54,0.09259259259259259,5,5.263562138717859,0.9575956387664588,0.7619260759370532,781,second_order,0
185,0.0918918918918919,17,4.526698006705169,0.7911941881698527,0.5444659088148553,782,all,1
132,0.11363636363636363,15,5.185106371957386,0.912238811571192,0.6800040709712307,782,first_order,0
54,0.09259259259259259,5,5.379663780555674,0.9114924145181688,0.7176553156549159,782,second_order,0
185,0.0918918918918919,17,6.691101557193222,0.916038894684061,0.6623059646875202,783,all,1
132,0.09090909090909091,12,4.182276018096301,0.8415488074702165,0.5983284867954679,783,first_order,0
54,0.1111111111111111,6,2.597125685326188,0.861817075245342,0.6536483872145089,783,second_order,0
186,0.11827956989247312,22,7.402504941276007,0.9969165732766924,0.7452344337431593,784,all,0
131,0.12213740458015267,16,6.691101557193222,0.8795938253353031,0.526316281278952,784,first_order,1
53,0.05660377358490566,3,5.6157714726161645,0.7938825524941473,0.5843815978800456,784,second_order,1
186,0.10215053763440861,19,6.107143258536974,0.910972659066858,0.6838546985147833,785,all,0
131,0.07633587786259542,10,7.402504941276007,0.8418716835589997,0.6198675256595123,785,first_order,1
53,0.07547169811320754,4,4.824738588056284,0.7929965346316565,0.5407573038991678,785,second_order,1
186,0.05913978494623656,11,5.379663780555674,0.787528977208046,0.6055088318473848,786,all,0
130,0.05384615384615385,7,6.691101557193222,0.7912449982708846,0.5747150191710233,786,first_order,2
53,0.09433962264150944,5,3.31680671442054,0.8508266435682775,0.7042871243384402,786,second_order,1
186,0.12365591397849462,23,6.691101557193222,0.9932337064852974,0.7332961940774394,787,all,0
132,0.12878787878787878,17,5.379663780555674,1.0790814670630686,0.8134948940734145,787,first_order,0
54,0.1111111111111111,6,5.6157714726161645,0.9037593643203542,0.5286041910040828,787,second_order,0
185,0.10810810810810811,20,4.824738588056284,0.9149894873913126,0.7381825435162233,788,all,1
131,0.12213740458015267,16,5.293386789610306,0.8333583256158639,0.5806019862920806,788,first_order,1
53,0.03773584905660377,2,5.185106371957386,0.8079683000389696,0.6246219015352161,788,second_order,1
185,0.08648648648648649,16,6.107143258536974,0.9045402759080952,0.689820711327864,789,all,1
132,0.15151515151515152,20,5.799280119074019,1.0414765992425667,0.6809950677906548,789,first_order,0
54,0.12962962962962962,7,4.824738588056284,0.8685600347582378,0.4398951708824129,789,second_order,0
186,0.11827956989247312,22,5.263562138717859,0.8973044716653708,0.6731136139380437,790,all,0
131,0.1297709923664122,17,6.107143258536974,1.0278916266558216,0.7466839834638372,790,first_order,1
54,0.1111111111111111,6,3.863592381570207,0.8075254668799239,0.6129290853957476,790,second_order,0
185,0.10810810810810811,20,6.107143258536974,0.945392875824683,0.7312036978819871,791,all,1
132,0.09848484848484848,13,6.107143258536974,0.9574970973537316,0.7369700198918157,791,first_order,0
54,0.07407407407407407,4,2.917556643828069,0.7654455890910322,0.5837898738249907,791,second_order,0
186,0.10215053763440861,19,6.691101557193222,0.9343993967400304,0.7285455961449788,792,all,0
132,0.09848484848484848,13,6.107143258536974,0.9353406970308399,0.7178845447094602,792,first_order,0
54,0.05555555555555555,3,2.917556643828069,0.8206575850215148,0.7223991404833552,792,second_order,0
186,0.11290322580645161,21,5.263562138717859,0.8708893571536478,0.6727319912646337,793,all,0
131,0.0916030534351145,12,5.799280119074019,0.8497868992821321,0.6182894606018712,793,first_order,1
54,0.1111111111111111,6,4.255759867545777,0.9256028367050575,0.6683626578396802,793,second_order,0
186,0.10752688172043011,20,6.691101557193222,0.8905373071864953,0.658983009359609,794,all,0
131,0.12213740458015267,16,5.799280119074019,0.9965666746644749,0.7568665735677531,794,first_order,1
54,0.07407407407407407,4,6.107143258536974,0.8709939087592551,0.6858773401493041,794,second_order,0
185,0.11351351351351352,21,7.402504941276007,0.9905648040299239,0.7379473014182562,795,all,1
132,0.09090909090909091,12,6.691101557193222,0.8821118939683961,0.566842602049574,795,first_order,0
53,0.07547169811320754,4,7.402504941276007,1.053860746347341,0.8980201301998697,795,second_order,1
186,0.08602150537634409,16,5.379663780555674,0.8576901549511948,0.6189049725827328,796,all,0
131,0.11450381679389313,15,6.691101557193222,0.8852019669085278,0.6190106748571454,796,first_order,1
54,0.0,0,1.9081569923541193,0.7144640014668237,0.6259849513578135,796,second_order,0
185,0.0972972972972973,18,4.318129007165164,0.8539105771759458,0.5923173382165667,797,all,1
131,0.0916030534351145,12,5.293386789610306,0.898266483867096,0.6545437460280915,797,first_order,1
54,0.05555555555555555,3,4.318129007165164,0.8043995816336009,0.6800040709712307,797,second_order,0
186,0.11290322580645161,21,4.646173456637406,0.895366000294391,0.7291786329562128,798,all,0
131,0.06870229007633588,9,3.6769103605760836,0.8905443250510409,0.7685680049200038,798,first_order,1
54,0.12962962962962962,7,5.263562138717859,1.0709971205760793,0.8561964308092952,798,second_order,0
185,0.12432432432432433,23,4.824738588056284,0.9239141981374429,0.6246219015352161,799,all,1
131,0.11450381679389313,15,6.107143258536974,0.9354277856819311,0.6667043106133478,799,first_order,1
53,0.09433962264150944,5,5.6157714726161645,1.0602733351894853,0.9255568263824233,799,second_order,1
186,0.0967741935483871,18,6.107143258536974,0.9497321252691213,0.7163921766926366,800,all,0
132,0.11363636363636363,15,6.107143258536974,0.8841677884181213,0.620488701385111,800,first_order,0
54,0.07407407407407407,4,4.646173456637406,0.8633369099339325,0.699315581837991,800,second_order,0
186,0.0967741935483871,18,6.107143258536974,0.8635001697080188,0.6334306983784408,801,all,0
132,0.09848484848484848,13,7.402504941276007,0.8618190952851296,0.6023250956776128,801,first_order,0
54,0.07407407407407407,4,2.4272236258901048,0.8380798428474441,0.7480118970421495,801,second_order,0
185,0.0918918918918919,17,5.379663780555674,0.9092082049900705,0.6674675559601679,802,all,1
131,0.10687022900763359,14,4.182276018096301,0.9113320691857948,0.6945225796211416,802,first_order,1
54,0.12962962962962962,7,5.263562138717859,0.9662304516079384,0.699315581837991,802,second_order,0
186,0.0913978494623656,17,6.691101557193222,0.866704964202778,0.6557754423770229,803,all,0
132,0.13636363636363635,18,5.379663780555674,0.9199516998732888,0.6485999328637175,803,first_order,0
54,0.14814814814814814,8,5.6157714726161645,1.0459291832019422,0.9512240755277366,803,second_order,0
185,0.0918918918918919,17,6.691101557193222,0.9001002874147587,0.6226879421683509,804,all,1
132,0.13636363636363635,18,5.293386789610306,1.0237150896306868,0.7320920698074647,804,first_order,0
54,0.09259259259259259,5,4.182276018096301,0.9515778301496103,0.7880513242402896,804,second_order,0
186,0.11290322580645161,21,6.691101557193222,0.9370234871871331,0.6477495526591057,805,all,0
132,0.09848484848484848,13,4.751979074252413,0.9215693229303606,0.6862337487798518,805,first_order,0
53,0.05660377358490566,3,4.255759867545777,0.8910618357904001,0.7952499632605499,805,second_order,1
186,0.10752688172043011,20,6.107143258536974,0.8955068739880145,0.598139422857613,806,all,0
132,0.09848484848484848,13,5.185106371957386,0.9221272323382583,0.659677293414314,806,first_order,0
54,0.037037037037037035,2,3.6769103605760836,0.8677810410419069,0.7345816006555852,806,second_order,0
186,0.13978494623655913,26,6.691101557193222,1.0160800069708986,0.7199096096352345,807,all,0
131,0.10687022900763359,14,7.402504941276007,0.9061930677580068,0.627220993322199,807,first_order,1
54,0.09259259259259259,5,6.107143258536974,0.8865411611049855,0.5613138040800113,807,second_order,0
186,0.10752688172043011,20,5.263562138717859,0.8889877953802189,0.6628641186893234,808,all,0
131,0.13740458015267176,18,6.107143258536974,1.0017738512972985,0.6694770190393332,808,first_order,1
54,0.07407407407407407,4,2.731211715402172,0.9206849435193457,0.7532497348226912,808,second_order,0
185,0.07567567567567568,14,4.840509145429005,0.829357047242756,0.6694770190393332,809,all,1
132,0.09848484848484848,13,6.691101557193222,0.9900581481425313,0.7504524512226638,809,first_order,0
54,0.07407407407407407,4,4.318129007165164,0.818805858153894,0.4747853801976445,809,second_order,0
185,0.10270270270270271,19,6.107143258536974,0.9339563585217072,0.744017617896637,810,all,1
132,0.15151515151515152,20,4.255759867545777,0.8497400391886567,0.5352443754074956,810,first_order,0
54,0.05555555555555555,3,5.185106371957386,0.8930178948628894,0.7682514571821775,810,second_order,0
185,0.10270270270270271,19,5.293386789610306,0.8417127239494919,0.5923173382165667,811,all,1
132,0.12878787878787878,17,5.799280119074019,1.036075715866391,0.7640996689727302,811,first_order,0
54,0.018518518518518517,1,2.1903919304693624,0.6903349219805345,0.579954068993805,811,second_order,0
185,0.11351351351351352,21,4.824738588056284,0.9171098027343387,0.689820711327864,812,all,1
132,0.07575757575757576,10,5.379663780555674,0.9152904576551741,0.6671075753904216,812,first_order,0
54,0.16666666666666666,9,3.1273523871075204,0.9819378228852574,0.7684108618790042,812,second_order,0
185,0.0918918918918919,17,5.379663780555674,0.8759914727952748,0.5984860168921806,813,all,1
132,0.09848484848484848,13,6.107143258536974,0.9199018902432512,0.7312036978819871,813,first_order,0
54,0.12962962962962962,7,5.263562138717859,0.8965543370228624,0.6530391961952349,813,second_order,0
186,0.0913978494623656,17,5.185106371957386,0.8657362836335392,0.617254148306902,814,all,0
132,0.11363636363636363,15,5.293386789610306,0.8868444875609685,0.6671075753904216,814,first_order,0
53,0.16981132075471697,9,5.293386789610306,1.1217820705376205,0.9141147303077437,814,second_order,1
185,0.0972972972972973,18,7.402504941276007,0.8789256116602172,0.54553663944886,815,all,1
131,0.0916030534351145,12,6.107143258536974,0.9491537978839266,0.7258874944079705,815,first_order,1
54,0.07407407407407407,4,4.824738588056284,0.9077133016538932,0.6635151698758044,815,second_order,0
185,0.08648648648648649,16,6.691101557193222,0.9030277172389274,0.6246219015352161,816,all,1
132,0.09090909090909091,12,7.402504941276007,0.9277384001697095,0.651834136733338,816,first_order,0
54,0.12962962962962962,7,4.840509145429005,0.9401932240683544,0.5274696587784922,816,second_order,0
185,0.10270270270270271,19,6.691101557193222,0.9259531346830561,0.6491245274385845,817,all,1
132,0.11363636363636363,15,5.293386789610306,0.8523291266324253,0.5658290348473107,817,first_order,0
54,0.1111111111111111,6,5.185106371957386,0.9666776529174904,0.6336390106172798,817,second_order,0
186,0.0913978494623656,17,4.840509145429005,0.8582755390440093,0.6871793065956934,818,all,0
132,0.12121212121212122,16,6.691101557193222,0.9784213955291343,0.6233946991549231,818,first_order,0
54,0.05555555555555555,3,4.751979074252413,0.8020181833318775,0.6301727355048321,818,second_order,0
186,0.12365591397849462,23,5.263562138717859,0.9586038535439627,0.6458903235689639,819,all,0
132,0.06818181818181818,9,5.263562138717859,0.8419437940204119,0.6684722874997506,819,first_order,0
54,0.07407407407407407,4,6.107143258536974,1.0170581686344902,0.8912635162097415,819,second_order,0
186,0.11290322580645161,21,6.691101557193222,0.9441827551379419,0.6728801599093064,820,all,0
132,0.14393939393939395,19,7.402504941276007,1.0357034603729043,0.7765164432372758,820,first_order,0
54,0.1111111111111111,6,3.928708631946251,0.8794153629525769,0.7186337830356913,820,second_order,0
186,0.08602150537634409,16,5.263562138717859,0.9061402597126669,0.6945225796211416,821,all,0
131,0.08396946564885496,11,6.107143258536974,0.8697996976499017,0.6335053960107315,821,first_order,1
53,0.09433962264150944,5,3.28939812699989,0.8119576306064796,0.5095820742371894,821,second_order,1
186,0.0967741935483871,18,5.799280119074019,0.8870256850060813,0.6021360317397579,822,all,0
131,0.08396946564885496,11,7.402504941276007,0.8808912617072063,0.5528327445997522,822,first_order,1
54,0.12962962962962962,7,4.318129007165164,0.9541133685517278,0.6760027289118453,822,second_order,0
185,0.0972972972972973,18,4.182276018096301,0.9023755615663721,0.6674675559601679,823,all,1
132,0.11363636363636363,15,7.402504941276007,0.9074743808131185,0.6023937976523027,823,first_order,0
54,0.05555555555555555,3,5.263562138717859,0.8431173380027092,0.6694726193832243,823,second_order,0
185,0.0972972972972973,18,7.402504941276007,0.8868372235643814,0.6195204845635944,824,all,1
132,0.11363636363636363,15,5.263562138717859,0.901259505686153,0.6256213612484693,824,first_order,0
53,0.16981132075471697,9,5.6157714726161645,1.0921315070057749,0.6876007882407759,824,second_order,1
185,0.12432432432432433,23,5.263562138717859,0.9250978398908085,0.7056307853548347,825,all,1
132,0.12121212121212122,16,4.929663571963915,0.9301941853844228,0.6237255912872379,825,first_order,0
54,0.12962962962962962,7,6.691101557193222,1.0821756222033565,0.9250935016151185,825,second_order,0
185,0.13513513513513514,25,7.402504941276007,1.0046585361515907,0.6876007882407759,826,all,1
131,0.1297709923664122,17,6.107143258536974,0.9956375975725797,0.7401146316496374,826,first_order,1
54,0.16666666666666666,9,5.6157714726161645,1.1691428575707323,0.9888886663853802,826,second_order,0
185,0.11351351351351352,21,6.107143258536974,0.8602755082470308,0.6491245274385845,827,all,1
131,0.13740458015267176,18,7.402504941276007,1.028616794643692,0.7401146316496374,827,first_order,1
53,0.09433962264150944,5,5.799280119074019,1.0342760341116601,0.6876007882407759,827,second_order,1
186,0.08602150537634409,16,5.263562138717859,0.839757669553386,0.5759891496016738,828,all,0
132,0.05303030303030303,7,4.824738588056284,0.8633043496464389,0.6917682988339295,828,first_order,0
54,0.14814814814814814,8,5.293386789610306,0.9138625018538878,0.5382249752128101,828,second_order,0
185,0.08108108108108109,15,5.379663780555674,0.8318135194944429,0.6234294533997362,829,all,1
132,0.09848484848484848,13,5.379663780555674,0.9250696820961678,0.6411612347403961,829,first_order,0
54,0.1111111111111111,6,4.255759867545777,0.9320297417030995,0.6777628757064267,829,second_order,0
185,0.13513513513513514,25,6.107143258536974,0.9883857790688096,0.6674675559601679,830,all,1
131,0.061068702290076333,8,6.691101557193222,0.8993701787338153,0.7056307853548347,830,first_order,1
54,0.14814814814814814,8,7.402504941276007,1.1788403638515745,0.8524091340339534,830,second_order,0
185,0.0918918918918919,17,6.691101557193222,0.918462349966883,0.6647381317415102,831,all,1
131,0.09923664122137404,13,5.263562138717859,0.9383002662759229,0.6834958800693878,831,first_order,1
54,0.14814814814814814,8,4.824738588056284,1.0227905181723225,0.7565713869417368,831,second_order,0
186,0.11290322580645161,21,7.402504941276007,0.9411529260177454,0.7182883524661499,832,all,0
132,0.10606060606060606,14,6.691101557193222,0.8689843490753035,0.6087790407319382,832,first_order,0
54,0.09259259259259259,5,4.318129007165164,0.9448938524983953,0.7945674166699499,832,second_order,0
185,0.08648648648648649,16,6.107143258536974,0.8534511920342064,0.6198675256595123,833,all,1
132,0.11363636363636363,15,6.691101557193222,0.9650759842811738,0.7049816848989533,833,first_order,0
54,0.05555555555555555,3,2.064492372486959,0.6835532247008511,0.4631874325068629,833,second_order,0
185,0.10270270270270271,19,5.379663780555674,0.9213429194458352,0.6779058123130243,834,all,1
132,0.09848484848484848,13,5.164087683548203,0.9543703166798803,0.7344962494672946,834,first_order,0
54,0.07407407407407407,4,3.31680671442054,0.9072985113949069,0.8423767654216904,834,second_order,0
185,0.06486486486486487,12,7.402504941276007,0.8824151278959582,0.6930003783211475,835,all,1
131,0.0916030534351145,12,6.107143258536974,0.873556914919878,0.6198675256595123,835,first_order,1
54,0.12962962962962962,7,5.379663780555674,0.8920855178750267,0.6788700244135333,835,second_order,0
185,0.10270270270270271,19,5.379663780555674,0.8433193024248856,0.5444659088148553,836,all,1
132,0.09090909090909091,12,6.691101557193222,0.9392860377898409,0.6458903235689639,836,first_order,0
54,0.05555555555555555,3,3.1110512172487033,0.803809236417878,0.6128116346560446,836,second_order,0
185,0.10810810810810811,20,6.107143258536974,0.8924396652436404,0.6619937093074799,837,all,1
132,0.11363636363636363,15,4.840509145429005,0.8523993717329762,0.6232506300200111,837,first_order,0
54,0.07407407407407407,4,4.255759867545777,0.9155874565958024,0.7157591398814026,837,second_order,0
185,0.0972972972972973,18,6.107143258536974,0.9263855897639159,0.7094231369018614,838,all,1
132,0.12121212121212122,16,5.799280119074019,0.9320796223420211,0.6485999328637175,838,first_order,0
54,0.1111111111111111,6,3.31680671442054,0.915512189003579,0.7582010778643572,838,second_order,0
186,0.11290322580645161,21,5.185106371957386,0.8997272772377799,0.7017989353015601,839,all,0
132,0.09848484848484848,13,5.185106371957386,0.9080614063802706,0.665672482671511,839,first_order,0
54,0.09259259259259259,5,5.799280119074019,0.9160929395806227,0.6312618226794279,839,second_order,0
184,0.09782608695652174,18,5.379663780555674,0.9109300717236332,0.6680906648263405,840,all,2
132,0.09848484848484848,13,4.824738588056284,0.8574503514094076,0.6086623176616084,840,first_order,0
54,0.05555555555555555,3,2.4272236258901048,0.8328212129055655,0.6236496040081475,840,second_order,0
184,0.10326086956521739,19,4.929663571963915,0.9324097997902057,0.6579144190259661,841,all,2
132,0.07575757575757576,10,6.107143258536974,0.9000471342797541,0.6190784931306917,841,first_order,0
54,0.05555555555555555,3,2.3208538053965904,0.7592457624089586,0.5264591206598326,841,second_order,0
185,0.0918918918918919,17,5.185106371957386,0.8654759379763635,0.6272368790912327,842,all,1
130,0.11538461538461539,15,6.107143258536974,0.9216017232139356,0.630642059731716,842,first_order,2
54,0.07407407407407407,4,5.379663780555674,0.9225666268274488,0.7176553156549159,842,second_order,0
184,0.08152173913043478,15,5.293386789610306,0.9154141799025645,0.6274998583874498,843,all,2
132,0.09848484848484848,13,4.824738588056284,0.8404436502228816,0.584160918059629,843,first_order,0
54,0.07407407407407407,4,4.255759867545777,0.8788813341641855,0.6785725250895427,843,second_order,0
184,0.07608695652173914,14,7.402504941276007,0.9107861245050741,0.6977257483413494,844,all,2
132,0.10606060606060606,14,5.799280119074019,0.9405105855224358,0.7082021876715263,844,first_order,0
54,0.037037037037037035,2,2.185576710483891,0.7533879041773623,0.6078687839645571,844,second_order,0
184,0.09782608695652174,18,6.691101557193222,0.933353009645167,0.7291786329562128,845,all,2
132,0.09090909090909091,12,5.379663780555674,0.9036312179549634,0.6640802022163184,845,first_order,0
53,0.1509433962264151,8,5.6157714726161645,1.044851436240857,0.7464512495896817,845,second_order,1
185,0.12432432432432433,23,6.107143258536974,0.9312333827318559,0.6241211007861365,846,all,1
132,0.08333333333333333,11,6.691101557193222,0.9690639255225882,0.7128631387515644,846,first_order,0
53,0.09433962264150944,5,3.1110512172487033,0.8712387364559641,0.7258874944079705,846,second_order,1
186,0.10752688172043011,20,6.691101557193222,0.9070734680341128,0.6736914156761787,847,all,0
132,0.12878787878787878,17,5.263562138717859,1.0750927857706487,0.7547030643601532,847,first_order,0
54,0.09259259259259259,5,4.751979074252413,0.8888426309650317,0.6212777339139316,847,second_order,0
186,0.10215053763440861,19,7.402504941276007,0.8893973753725836,0.6842901916218918,848,all,0
132,0.12121212121212122,16,6.107143258536974,0.9357538379495401,0.623501030394551,848,first_order,0
54,0.12962962962962962,7,3.1110512172487033,0.8544415186379363,0.6322997906673462,848,second_order,0
185,0.08648648648648649,16,5.799280119074019,0.9297910036793525,0.6667043106133478,849,all,1
132,0.12121212121212122,16,5.293386789610306,0.9681365315609832,0.6715154477999774,849,first_order,0
54,0.07407407407407407,4,5.6157714726161645,0.8456239323068873,0.6661028438508391,849,second_order,0
184,0.10869565217391304,20,6.691101557193222,0.9304205078046144,0.6661028438508391,850,all,2
132,0.11363636363636363,15,4.840509145429005,0.9250514430032774,0.7157591398814026,850,first_order,0
53,0.07547169811320754,4,2.597125685326188,0.7650929303219484,0.6241211007861365,850,second_order,1
185,0.0972972972972973,18,6.691101557193222,0.9486314206925864,0.7379473014182562,851,all,1
131,0.1297709923664122,17,4.929663571963915,0.9847919292622456,0.779345901614944,851,first_order,1
54,0.07407407407407407,4,3.928708631946251,0.806689750997598,0.7012117576115044,851,second_order,0
185,0.11351351351351352,21,5.263562138717859,0.8743685196252969,0.5923173382165667,852,all,1
132,0.10606060606060606,14,5.379663780555674,0.9717331182750214,0.748965076799224,852,first_order,0
54,0.07407407407407407,4,3.454617599785624,0.9007119601752457,0.7421133059337766,852,second_order,0
185,0.08648648648648649,16,5.263562138717859,0.8284733748011212,0.5923173382165667,853,all,1
132,0.11363636363636363,15,4.646173456637406,0.8862965746927574,0.6086623176616084,853,first_order,0
53,0.18867924528301888,10,5.6157714726161645,1.1167360189153355,0.7808526852200293,853,second_order,1
185,0.12972972972972974,24,5.293386789610306,1.0307683602732336,0.7497806121384633,854,all,1
132,0.09090909090909091,12,5.185106371957386,0.8320806530610106,0.5864596622543237,854,first_order,0
54,0.09259259259259259,5,6.107143258536974,0.874787364654635,0.6204126992151822,854,second_order,0
184,0.08695652173913043,16,4.929663571963915,0.847417105216193,0.6604744417788941,855,all,2
131,0.0916030534351145,12,4.929663571963915,0.8835466106967121,0.6246219015352161,855,first_order,1
53,0.07547169811320754,4,2.597125685326188,0.8578145804137627,0.6641446718579378,855,second_order,1
185,0.10270270270270271,19,5.185106371957386,0.9019305871050293,0.6426561196993434,856,all,1
132,0.08333333333333333,11,5.185106371957386,0.8558761738892537,0.6661028438508391,856,first_order,0
54,0.09259259259259259,5,4.526698006705169,0.8511847268929276,0.5430416902691759,856,second_order,0
186,0.11827956989247312,22,5.799280119074019,0.9202890461883779,0.620488701385111,857,all,0
131,0.08396946564885496,11,3.928708631946251,0.8297093302505453,0.616818945303483,857,first_order,1
54,0.07407407407407407,4,5.293386789610306,0.8732523363798235,0.6903005832809617,857,second_order,0
186,0.07526881720430108,14,4.456760860548637,0.7920075921222958,0.6627079909993032,858,all,0
131,0.11450381679389313,15,5.799280119074019,0.8965807643915559,0.5722238686166866,858,first_order,1
53,0.1320754716981132,7,3.62448141830845,0.879356062986054,0.7867223022258918,858,second_order,1
186,0.10752688172043011,20,7.402504941276007,0.9927167793543776,0.7664188404794778,859,all,0
132,0.09090909090909091,12,7.402504941276007,0.9341604849904017,0.7010501442118717,859,first_order,0
54,0.07407407407407407,4,3.62448141830845,0.8689940857814014,0.8330119426347409,859,second_order,0
185,0.12972972972972974,24,4.751979074252413,0.934063076497846,0.6667043106133478,860,all,1
132,0.09090909090909091,12,5.799280119074019,0.8735677501345324,0.659677293414314,860,first_order,0
54,0.05555555555555555,3,3.1273523871075204,0.7291680145025252,0.5045745094918357,860,second_order,0
186,0.0967741935483871,18,6.107143258536974,0.9284311152077931,0.6555591183730323,861,all,0
131,0.0916030534351145,12,5.293386789610306,0.9081028827886672,0.659677293414314,861,first_order,1
54,0.1111111111111111,6,4.255759867545777,0.8389888335962783,0.46910056724725485,861,second_order,0
185,0.0972972972972973,18,6.107143258536974,0.8485061475715283,0.6240217291747396,862,all,1
131,0.10687022900763359,14,4.182276018096301,0.9285407698986401,0.7685680049200038,862,first_order,1
54,0.12962962962962962,7,6.107143258536974,1.1740938224449056,1.006147062551766,862,second_order,0
186,0.11290322580645161,21,7.402504941276007,0.9533943450198439,0.6593442089430146,863,all,0
132,0.10606060606060606,14,5.164087683548203,0.7963281295474114,0.4873103225362156,863,first_order,0
54,0.037037037037037035,2,3.928708631946251,0.7273920561674945,0.6287385507661434,863,second_order,0
